username,num_posts,date_posted,date_experienced,rating,review_title,review_text 
windance,287,Sep 2012,September 2012,50,A must,"Skip the Singapore National Museum (over-hyped by the government and dull) and go directly here.  It's an old colonial building that is worth seeing in its own right.  Exhibits on the spread of various Asian religions and cultures are informative and fascinating.  I learned more about Buddhism and Islam in an afternoon here than I thought possible.  It's a larger museum than you might think, so plan on several hours.  I visited on Monday afternoon and it was free.  Great to combine with cocktails, or a bite at the restaurants along the adjacent quay."
HellsBells747,14,Sep 2012,August 2012,40,Very interesting,Very affordable entry fee ($8). Great displays providing really interesting history of the different cultures that make up South East Asia.
faisalmd,191,Sep 2012,July 2012,50,Amazingly Designed and Organised,"ASM is a very attractive museum housed in a wonderful colonial era building and an oasis for museum lovers! It certainly has excellent historical gatherings from all over South East Asia (Malay, Singaporean, Thai etc.); South Asia(Pakistani, Indian, Sri Lankan). Recently there was an exhibition on Aga Khan Arts which housed a lot of calligraphic work."
Bob S,499,Sep 2012,September 2012,40,Very Interesting,"The visit to the museum was a part of a tour we did with Singapore East Tours. <br/>Our guide was well versed with the history of Singapore and what was displayed in the Museum. This made our visit to the Museum very interesting, in particular the history of the establishment of Singapore from the beginning."
butterandjelly,247,Sep 2012,August 2012,40,Take the tour!,"I am not much of a museum goer but I very much enjoyed the free tour that we took here.  Our guide (wish I recalled his name) was full of energy and enthusiasm, which drew all of us in.  This is a great option to keep in your back pocket if you need relief from the heat and/or rain."
Nossi,254,Sep 2012,August 2012,30,Not all that clear,"Seemed to lack structure. Appeared to contain lots of individual bits and pieces, but we failed to pick up a common thread which we had hoped would have enhanced our understanding of Asian Civilisations."
Magussevrier,94,Sep 2012,August 2012,50,A view of the past,"We joined a free guided English tour that explained in depth the significance of many of the exhibits, the tour is only one and a half hours so we took a further 4 hours to try to view this magnificent display of Asian Civilisation."
John P,141,Sep 2012,February 2012,50,Everything you need know about Asia,This museum is very large and very fascinating. It surveys comprehensively the many peoples of Asia and their contributions to civilisation. You need at least 3 hours to do it justice and there is so much to learn that 2 visits a day or so apart are best. Some beautiful exhibits
Sue_Decco,14,Sep 2012,February 2012,30,"Right beside the river, came for the cheap exhibition","mostly cheap exhibitions inside the building. not a very big place, but fully air-con, a good getaway from the hot weather outside. Exhibition contents vary depending on which things are on displayed."
chiara5775,142,Sep 2012,October 2011,30,A bit lacking in content,Impressive building right on the canal but the exhibit content a bit lacking. Still a great way to spend a hot afternoon in Singapore followed by a nice cold drink across the river at Boat Quay.
Marco C,574,Sep 2012,August 2012,50,Excellent,"A complete overview of Asian art. China, Western Asia, South-East Asia, South Asia are all given separate sections. Lots of interesting exhibits and friendly staff to guide you through. They even lend you magnifying glasses to see the details of the miniatures. There are also guided tours at various times of the day. I had an excellent one-hour English tour at 2pm which led me through the whole museum: it was a but rushed but then I stayed on and went through the exhibits at my own pace. Not to be missed!"
bornasdragonfly,50,Sep 2012,August 2012,30,Islamic archtecture museum,"I liked to know about how the culture formulated and embraced from Chinese, malaysian, indian culture. should be more informative. More than half of museum had an exhibition of islamic architecture that I was not interested."
Cheryl H,27,Aug 2012,August 2012,50,Get an insight to Asian history,"Plan to spend a few hours wandering around. The only problem is where to start, as there are several equally interesting galleries. Displays are  set out well, and interactive panels make it easy to learn lots in a short time. However there are very few places to sit (ie to stop for viewing longer clips). Very friendly and helpful staff. Concessions for senior available, and lifts are an alternative to using the grand staircase. Suitable for families with older children."
Adytiger,74,Aug 2012,August 2012,50,Very good,Well worth a visit - close to old colonial centre and very informative on history of Singapore and its development. Recommended.
Professor572,252,Aug 2012,September 2011,50,A little gem,"The museum is located in what used to be the immigration office.  Singapore decided several years ago to stop gutting itself and ripping out its history, and has preserved some important buildings.  The collection here is small but high quality.  The temporary shows and exhibits range from great to truly extraordinary."
Immy_in_Singers,7,Aug 2012,March 2012,50,"Fantastic exhibitions, interactive digital QR codes and great wining and dining options by the river","This museum is housed in a beautiful colonial building on the Singapore river.  With 3 serene Budda's at the entrance your zen factor is already relaxing you.  Unlike many of the stuffy and dull museums, this one has fantastic exhibitions, has embraced digital QR codes to enhance the experience in way that will appeal to adults and kiddies alike.<br/><br/>Fantastic cafe Siem Reap on the doorstep for traditional Vietnamese Spring Rolls.  Later at night dine at their signature restaurant: Indochine by the river.  You won't be disappointed (although the wine is outrageously expensive...)."
yoan_destalinda,18,Aug 2012,August 2012,50,Awesome!,"Just like the name, the museum exhibits the history and cultures from all around Asia, from west to east, south to north.<br/>They divide the room into several section. The 1st floor is about the history of Singapore and South Asia (mostly India). The 2nd floor is about South East Asia (Indonesia, Malaysia, Philippines, Thailand),  East Asia (China), and West Asia (mostly about moslem cultures). The 3rd floor is about art performance from Asia, they put a very big screen displaying ""gamelan"" (Indonesia - Javanese traditional music) and ""Mask Dancing"" (Indonesia - Javanese traditional dance). <br/>They put a very interesting display and provide high-tech tools to help us getting more information about the content. <br/>This is a very good place to get holistic insight about Asia culture, and we will be surprised knowing that most of places in Asia was connected in the history of past time.<br/>The entrance fee is SGD 8, and it is so worthy! You will need 3 - 4 hours to get full understanding about Asian Culture."
aadhuu,10,Aug 2012,August 2012,40,great way to learn about southe east asia,"a great way to learn the history, arts and culture of south east asia. there is so much to see that you need one whole day for this museum."
kjvvsingapore,26,Aug 2012,August 2012,50,Surprisingly excellent and exciting,"I did not anticipate how much I would enjoy the exhibits and what I learned at this museum. Even if you don't love Asian art or think that museums like this would be dry or boring, you should go. This one is not, and it's so insightful that it should be a mandatory stop for all visitors to Singapore!"
TravelGirlKate,78,Aug 2012,August 2012,40,Interesting Museum,"The Asian Civilizations Museum definitely could keep my attention. It was interactive, interesting, hands-on, and visually stimulating. All of these factors made it easy to learn new things about SE Asia, in particular the early years of trade. It was well worth the fee and a great educational site. I would recommend this museum to older children and teenagers too—especially those studying the era of trade in Malaysia, Indonesia, or Singapore. A great resource filled with artifacts from the region's history."
WanderingOnglaos,141,Aug 2012,December 2011,40,A glimpse of history + art,I went to visit the Singapore exhibition and learned a lot about Sg history. must visit at least once!
WHS_Londonsouth,1,Aug 2012,April 2012,50,Well worth a visit.....,If you are at all interested in this subject you definitely ought to go there........ and it's nice and cool on a hot Singapore afternoon!
dekalbill,587,Aug 2012,June 2012,40,Step into Asian Culture,Great introduction to the interesting and beautiful culture of Southeast Asia.  Easy to spend a few delightful hours immersing yourself arts and artifacts that are displayed well.  Staff was helpful.
NoelDubai,209,Aug 2012,August 2012,40,Great insight into Asian culture,"We were planning on going to Botanical Gardens but it started to rain so we decided to visit here instead and are glad we did.  It is very well laid out, big spaces around all the exhibits, and the explanations for everything are excellent.  Lighting is very good, i.e. it's dim rather than harsh lighting and nice and cool which is great in Singapore.  It is a big space to walk around and you do need a couple of hours.  If you have any interest in Singapore and Asia in general, its culture, religions, people this is an excellent place to visit.  And if like us you have lived in and visited Asia for many years there are still things to discover."
Marguerite J,135,Aug 2012,August 2012,40,Wonderfully displayed artifacts,"Really well designed museum with artifacts from Asian cultures.  I enjoyed the ""talked head"" videos throughout the museum, a screen with a video of a person from the culture explaining the heritage.  There are free tours a well.  We paid for a family package, $20 for two kids and 4 adults.  <br/><br/>There was a scavenger hunt with prize at the end for the kids, but nothing else and they were not impressed with the dark galleries.<br/><br/>If you are looking for Singaporean history, go to the National museum, this museum has very little about Singapore."
Brunhilda7,"1,724",Aug 2012,August 2012,40,Worth a short visit,"If you want to find out more things about Singapore's past and its cultural influences, visit this museum! It is a very interesting place to spend around 2 hours. <br/>My husband and I arrived around 5:30 p.m. and we only paid 6 SGD/person, as compared to the normal fare of 8 SGD/person, although we are neither Singaporeans nor permanent residents.<br/>My only complaints are about the souvenir shop inside the museum - the prices are too high - and about the lack of toilets on the ground floor - for that you have to go to the 2nd floor if I remember well!"
TaraQu,64,Aug 2012,NA,40,Great,It was educational and full of Chinese culture experience. It is a good place to learn more about the country and their people.
Jessica D,149,Aug 2012,August 2012,40,worth a visit,Was recently in Singapore for a 48-hour stay coming in from Thailand and made a stop at this museum.  It only cost $8 for a ticket and they even offer complimentary one-hour tours through the museum.  Displays are well maintained and the Islamic Arts from Southeast Asia exhibit is there until January.
iamthemanager888,5,Aug 2012,NA,20,not attractive enough,the lack of interactive displays for children to learn about history and also the exhibits seem to be the same.boring! There should be more exciting things like travel back to time display with moving figures or 4d adventure movies to entice the attention of visitors.
Mastertravellers,72,Aug 2012,June 2012,50,A surprise,"A heavy rain shower encouraged us to visit this museum and we were so pleased we did.  We spent a couple of hours here and learnt a lot about the history of Singapore and Asia in general.  One of the best Museums we have visited.  Artefacts date back to 840ad, fantastic."
DhobyMick,24,Aug 2012,July 2012,40,An Excellent Museum but .....,"We used to live in Singapore and this was always our favorite museum.  We have in the past seen some amazing exhibitions there.  On a recent trip back to Singapore from the UK, we decided to revisit.  The permanent collection on display is an absolute joy to see and my wife and I were thrilled to see it again.  There was also an interesting special display on Islamic art which we found interesting in parts (especially the Persian art).  However, one thing upset me and that was the state of the washrooms (rest rooms).  They were filthy and there were no dryers or towels to dry the hands.  I complained at the front desk but the Chinese guy there just looked blankly at me and said nothing.  Perhaps he didn't understand English.  What's happening?  Please, please Singapore don't let your standards drop.  You were always the best!!"
Mommychua,14,Aug 2012,NA,40,Well Curated Museum,"Despite its being a heritage building, the museum is well curated and offers great insight of Asian culture. <br/><br/>It's enjoyable for adults and primary school age."
Peppy569,116,Aug 2012,August 2012,50,Most fantastic museum,"This has to be the most fantastic museum I have ever visited. So much history, so much to see and learn. Do not miss it."
Rhythm D,"3,532",Aug 2012,September 2011,40,Curious!,Something different to try in Singapore. The museum is quite different from other museums in the world. This museum is culturally so rich and everything will make you curious. Things look so different and strange! Give a visit if you have some hours to spend!
Lava_Trek,57,Aug 2012,June 2012,50,Terrific for kids,"Kids and history usually don't mesh well.  ACM has done an excellent job.  There are scavenger hunts for kids with a little prize at the end. Every major area also had a hands-on section for kids - wearing costumes, trying out a musical instrument, etc."
Debbie K,"9,787",Aug 2012,December 2011,50,Great Museum,"I thought this museum was one of the best I have ever visited. if you are interested in Asian cultures, this museum is fantastic. It gives some very interesting details about the variety of cultures found in Asia. It is worth a visit if you have some spare time in Singapore."
Raymond W,"4,412",Aug 2012,August 2012,50,One of the Region's Best Collections,"In a region where artistic wonders are often left to rot in old cabinets, this museum is a welcome change. Here the exhibits are displayed as they ought to be, with sensitive lighting and helpful descriptions of the objects. Covering all elements of Singapore's ethnic mix, as well as some wonderful pieces from as far abroad as Vietnam, Indonesia and even the Chinese Imperial Court, history buffs will love this place."
neurosis3000,35,Jul 2012,February 2012,50,Educational,"We spent an afternoon here which was barely enough to cover all the exhibits here representing the different parts of the Orient. To top it off, our guide was a lady from Kazakhstan. So very cosmopolitan!"
KIWIKEITH,544,Jul 2012,July 2012,40,If you have a spare couple of hours,There is lots to see and do here.I found the lay out and directions not that good.What they do have is very good .Best kept for a rainy day or if there are any special exerbitions on.A shame we just missed the Terracotta Warriers.
BenQ255093,11,Jul 2012,July 2012,50,Eye opener,"This museum is worth a few hours, at least.  So much good and ancient stuff to see.  And a cheap entrance fee."
RhondaZP,76,Jul 2012,February 2012,50,Visited many times,Exhibits change constantly. They had a wonderful Indian Textile exhibit earlier this year which was EXCELLENT showing the history of Indian textiles from the days of ancient Egypt. It also showed how Indian textiles were a major export from the 14th to 20th century.
Dianne B,13,Jul 2012,June 2012,50,Excellent displays and special exhibitions (,"Did not visit all galleries, but as usual, those we did, especially the Tang Shipwreck artefacts, were very well mounted, with informative captioning, and gave great insight to the themes of the displays."
LushAni,48,Jul 2012,July 2012,30,Nice for a jaunt around,"You average museum, nice building, an education into Asian civilizations and into Singapore's history. Worth an hour of browsing."
StevePeters64,208,Jul 2012,May 2012,50,THE BEST MUSEUM IN ASEAN,"This is a MUST do.   I think this is the best museam in South East Asia.  With the exception of a few politically correct narratives, this museum is a great introduction to the complexity of Asian History and culture.<br/>If you are new to Singapore, do this in your first few months and spend a few hours there.  You will get a lot of background which will make life a lot easier to understand in Singapore"
Sharon T,30,Jul 2012,March 2012,50,Wonderful Exhibit and Respite on Rainy Day,We enjoyed visiting this museum on a rainy day in Singapore in March 2012.  We were home-schooling our three kids while traveling around the world and the exhibit on Pottery from a recovered ship from 2000 years ago as a very interesting platform for us to discuss the history of the area.
margherita66_11,133,Jul 2012,July 2012,50,VERY INTERESTING,"all the asiatic cultures in the same place, very well illuminated, descripted and organized !!"
cunno,135,Jul 2012,May 2012,50,Excellent exhibitions,"Perfect location set in nice grounds in historic region, excellent exhibitions well worth seeing"
Foody R,139,Jul 2012,March 2012,20,The building is the most interesting,"Its a pretty boring exhibition with not a lot of highlights. Sometimes there are some specials which make it interesting though, but this is quite rare. Its a nice buidling from outside, but not worth to pay the entrance."
Dan G,10,Jul 2012,July 2012,40,Great museum,"The exhibits were very well displayed and the content is amazing.  If museums are your thing, one could easily spend an entire day there."
vanya_ivanovich,5,Jul 2012,August 2011,50,Terracotta Soldiers exhibit @the ACM,Wonderful place to visit and learn about Asia's past. Cultural programs and activities outside the museum. Beautiful exhibits. A Must Visit place.
oliverernst,48,Jul 2012,July 2012,40,worth a visit,"learn more about the young history of south east asia, the different tribes, their origins and religion."
Lnmsdad,45,Jul 2012,July 2012,40,A find in the Marina Bay area,"We were not familiar with Asian history and its relationship to Singapore.  This museum is a well organized, well presented introduction, well worth an hour or 2."
tp43,10,Jul 2012,June 2012,30,nice museum by the river,A good museum for those who enjoy traditional museum.  <br/>More suited for adults.  Look out for special exhibition.
Rob H,52,Jul 2012,July 2012,50,Fascinating,"We had a personal tour with a chap by the name of Guan. He was very knowledgable and quite fun to follow around. He chose some of his favourite pieces in the museum to share with us.We thoroughly enjoyed it. If you get a chance, ask to have Guan as your tour guide."
Benjamindrfranklin,533,Jul 2012,January 2012,40,good but not great,I wandered around for an hour or so with the rest of the photo happy tourists... was interesting but not amazing
roopinoo,76,Jul 2012,July 2012,50,An educational experience!,"This museum only cost $5 to get in and was incredibly informative.  It covers the history of almost all of Asia.  There is information about art, religion, and general history on the area."
BrianCarlsen,17,Jul 2012,August 2011,50,Snuck in line. Saw the Terracotta warriors for free.,Was a huge line to get in to see the Terracotta warriors. Think it was the first weekend they were on display. I was going to ask where I could pay and got pushed in line to see the terracotta warriors exhibit before i got a chance to pay.. Abit of history buff and just about every piece there is amazing. Explains the history of S.E asia very well.
clairebear802,40,Jul 2012,February 2012,40,Interesting,It was really interesting looking at the artefacts and learning some of Singapore's history. As a student I got in for free as well :)
sassy084,5,Jul 2012,April 2012,40,great,"in this place you can find the old singapore their lifestyle, origin ,their foods ,,etc,,"
Valrojas,41,Jul 2012,July 2012,50,good for kids,"The museum is quite big, right by the river. Lots to see on several levels. they do offer a little scavanger hunt which kept my girls (5 and 8) interested."
MaxSpark,347,Jul 2012,June 2012,40,Interesting!,Great place to spend a rainy day. <br/>Good displays and interesting to compare the local culture and development of Singapore
Rene S,43,Jul 2012,August 2011,50,Excellent,"The open air restaurant attached to the side of the museum is fantastic. It serves fantastic Indo-Chine food, fabulous drinks and all served whilst overlooking the river with its' lanterned junks. Not to mention the band which serenades with a mix of slow jazz and blues."
QueenDP,28,Jul 2012,July 2012,40,Lively,"Opens late, variety of bars and restaurants. Could get a little messy late, so not quite my thing.  The Indo Chine restaurant was very nice."
Silverfoxr6,157,Jul 2012,June 2012,50,A half-day needed,Impressive and extensive museum that never seems to end. Fantastic refurbished building conveniently located on the river.
goldencleo88,31,Jun 2012,July 2011,50,Learn more about Singapore,"My teenaged kids enjoyed going through the museum.  A great way to experience Singapore is by knowing its history and they have audio &amp; video facilities, a great collection but make sure you have more than 3 hours to spare.  The museum has 5 floors."
Lois G,545,Jun 2012,June 2012,50,Great history and architecture,The building itself is an amazing piece of architecture. Inside it is nice and cool and the exhibits are well presented. There are usually special exhibitions on during the year.
Missybee16,38,Jun 2012,June 2012,50,Great Museum,"Although I'm not an avid Museum visitor, I found the layout and information of the ACM excellent.  It gave me a greater understanding of the history of Singapore and all it's different cultures.  I especially enjoyed the Tang shipwreck display.  Thank you also to all the volunteer tour guides offering their time to share their knowledge with us on free tours of the ACM.  Definitely worth a visit and very much affordable at $5 SGD for an adult.."
fisherpl,154,Jun 2012,December 2011,50,Well worth a visit,A visit here gives you a better understanding of the history of singapore &amp; its varied cultures.
A R,194,Jun 2012,July 2011,40,A Look Into Singapore History,"A very interesting, well laid out museum.  We visited because it was raining and were glad we did.  It describes the history of Singapore and has all sorts of interesting Asian artefacts on show.  Some of these are incredibly beautiful."
Stu531,188,Jun 2012,June 2012,30,Interesting enough and has A/C,Interesting areas although some of the touch screens seemed to not work.  A good way to get out of the midday sun.  Worth a visit
BallardBeaver,862,Jun 2012,June 2012,50,Outstanding &amp; Good Value for Singapore,"This is a large, well organized museum with high quality exhibits from all over the place. Wellworth a visit,and surprisingly affordable at only $S5."
yunderup1,189,Jun 2012,June 2012,40,Interesting and a lovely building,We went in to the Museum mainly because of a special exhibition that was on about Indian textiles in Asia.  It was a nice place to stop on a hot and humid day and the building itself was very beautiful with high ceilings.  Very interesting displays and gave a good picture of Singapore and other asian nations.  Wellw orht a visit.
Jan E,695,Jun 2012,June 2012,50,World class museum,"The other reviewers have really said it all.  This is a really excellent museum with attractive, handson, interactive displays.  Any technology used helps and does not detract.  <br/>Attractive building and location.  Extremely nice staff.  Cool museum shop.  Even the loos are nice! <br/><br/>The one (BIG) downside is that there was nowhere to eat!  My son announced on arrival that he was hungry so we headed for the restaurant to find it is a very fancy ""Indochine"". Well it is bang next to the Business District so it must be great for a business lunch if you have an expense account.  Perhaps I was just hot and tired but I couldn't face crossing the river to Boat Quay's tourist trap or entering the maze that is Raffles Place.  My son was ordered to eat his bag of crisps and be quiet!  My advice - take a picnic lunch and eat it by the river."
Lauren S,125,Jun 2012,December 2011,50,While away a few hours...,A very well stocked and organised museum. Not great for very young children but for adults and older children it provides a fascinating insight to all aspects of Asian history.
Deb R,22,Jun 2012,May 2012,50,Well laid out and interesting,We have a great interest in Asian cultures and have travelled extensively thorughout Asia.  The displays and information were authentic and well laid out highlighting the similarities and and differences between the regions.  There were particularly good exhibitions of the Tang Shipwreck and Indian textiles.
Mathew888,61,Jun 2012,June 2012,50,One of Asia's best small museums,ACM is one of the few museums in Asia where you can get see representative objects from all major Asian and SE Asian cultures. It puts the great sweep of Asian cultures into an understandable and coherent whole. Especially good are the free guided tours by excellent  and well-trained volunteer guides. These folks are really knowledgeable and giving the tours as they want others to understand and enjoy the different Asian cultures on show. Well worthwhile.
Durhamtraveler,60,Jun 2012,June 2012,50,Great Museum,This modern museum is outstanding. It is housed in a most attractive setting and the staff members are most helpful. Very much worth the time to visit.
Deepti,194,Jun 2012,May 2012,30,"Very well presented, but that's all","The Asian Civiliations Museum has presented Asian Civilisations in a beautiful and interesting manner. But the quantity and quality of exhibits could perhaps be better. <br/><br/>What I liked is the way they depicted an Indonesian hut or a Chinese cafe. This makes visit interesting, otherwise it tends to be a bit repetitive and boring. Also, lighting could be improved perhaps?"
kunasuntari m,11,Jun 2012,NA,30,Down the Memory lane,The exhibits brought back lots of memories from the past. They are good for the younger generation to note. one can appreciate the progress of civilization by looking back at what we came from.
Explorasi-Makan,87,Jun 2012,November 2011,50,"atmospheric, interesting collection, good curation","The air conditioning is a major draw! The museum itself is a bit small, so it's manageable to see in 2-3 hours. The museum is divided into four major sections that trace the roots of Muslims, Indians, Chinese, and Southeast Asia in general. There is a really interesting Malay / Southeast Asian gold jewellery collection and some beautiful ancient carvings from the region.<br/><br/>It's a very dark museum to preserve the artifacts, which I think creates a very nice atmosphere. There are often good traveling exhibitions to look out for (that cost a bit extra) and the children's section is great - very interactive."
LDB65,308,Jun 2012,May 2012,40,Beautiful artefacts,"lovely items, well displayed though I found the lighting too dim in places. A good escape from Singapore's heat."
Zuzana M,"1,256",Jun 2012,June 2012,40,Great overview of asian cultures,"This museum provides wide and comprehensible overview of various cultures of the asian continent. Starting from the history of singapore, its various rooms lead you through the most important artefacts of each of the cultures. there are descriptions, brief history, displays of art, textile, tools, pictures for civilisations. The exhibition is equipped with TV screens, where narrators tell you more about each part.<br/>The exhibit is interactive, so even kid are involved and can learn the easy, playful way.<br/>Needless to say, it resides in a beautiful building alongside the Singapore river, with a calm atmosphere.<br/>The admission fee is SGD 8, and SGD 4 for students, seniors and children.<br/>One of the most interesting museums i've been to.<br/>2 hours weren't enough, so i'd come back."
Looksee999,209,Jun 2012,June 2012,50,Lost Civilisations,Lots to see and many fantastic and exquisite exhibitions. An oasis out of the heat where you can certainly get lost in history.
DoctrineofGabe,37,Jun 2012,September 2011,40,Should be bigger,"It seems like they took one artefact of each culture and made a museum out of it. It would be better to make a museum out of one culture instead of the whole Asian culture. <br/>Still, it is a nice try, and kids do enjoy the exhibits."
Vera P,109,May 2012,May 2012,40,Gem of a museum,Virtual guides provide extensive overviews of many sections.  Guided tour is also available.  The quality of the items exhibited was mind blowing.
Denise095,302,May 2012,May 2012,40,"Interesting, small and manageable","This is a good museum for the taste of various parts of Asia.  There is not a huge array of exhibits, and they are a bit random, but you learn a lot and you can take it in because it is not large. Beautifully presented too.  And the area around is interesting"
b_lizard76,98,May 2012,December 2011,50,Best curated museum in Singapore,"This is the best curated museum in Singapore. It's small but there's a lot to see. It's also centrally located in a scenic area near the Singapore River. I also like the Art Museum, but I think this is still better."
Terve,33,May 2012,April 2012,50,"Beautiful, interactive museum","Actually all the museum in Singapore are interactive and therefore nice to visit with children. We liked ACM because it gives you an insight in culture in a short, very organized way. They have made a very beautiful selection of what to show, so you do not have go through uncountable cupboard or displays to get that asian feeling. Kids loved it too therefore. They just got enough information and amazing things to see and not getting overwhelmed."
Ijurco A,25,May 2012,April 2012,50,Excellent,"Beautiful museum, with artifacts representing most Asian cultures. There are free museum tours, and even the guides who were there just practising their monologues were happy to share their knowledge with me."
JojoChan,94,May 2012,NA,30,Niche Museum,"This is an interesting museum as they bring in exhibits of interesting theme.  However, it is very niche eg Egyptian artifacts.  If you are not into the particular theme at that moment, there is no other reasons to visit."
Raujot,39,May 2012,June 2011,40,A must for the serious traveller,Detailed and structured history of the Malay peninsula and the formation of Singapore.
Alistair M,218,May 2012,April 2012,50,An Excellent Museum,Great old building close to other must visit places.   Has a nice restaurant attached.
Asif Khan,42,May 2012,September 2011,50,Portal to the past,"The Museum is one of the rare museums that house Asian history. Everything from Chinese to Malay to Indian, the history is showcased very nicely &amp; dramatically. The Museum is well laid out &amp; is a great place to learn Asian History. Not a boring place to visit even for the non-history lovers, like me."
Broadcom,47,May 2012,January 2012,50,A good place to visit,"Good introduction to history of Singapore. Well set out,modern building.Central location."
laansa,79,May 2012,February 2012,40,A great museum for those interested in Asian artefacts,The museum is in a colonial building in an historical part of Singapore. The Southeast Asia gallery has a  good collection of artefacts from all over the region. There are free guided tours (11 am and 2.00pm) but I preferred just to wander around by myself; as the museum is small this is easy to do.
KingsleyRoyal,423,May 2012,April 2012,50,Good Insight to Singapore begingings,"Very good and well laid out Museum, had a free tour included on the day we visited, started at 10.00, Finished with tea overlooking the Singapore River, good way to while the morning whilst awaiting plane departure"
joycechoice,70,May 2012,August 2011,50,Great learning experience,"I have been 3 times to this museum. First time was for the Emperor Kang Xi exhibition, second was just a normal visit and third was for the China Terracotta Warrior exhibition. <br/>The museum is not huge but great for 2 hour walk around. Time if when there are tours done by volunteers. The volunteers come from different backgrounds and emphasise on different things so i never get bored going through the same exhibit. Once there was an american professor of Asian studies and she was very enlightening and made it so easy to follow and remember.<br/>The terracotta warriors was fantastic. I have been to Xian but it was not like this. Some of the exhibits we didn't get to see in Xian, and i was told they came from pit #20, which is not open to the public, but the pieces were displayed here. In Xian, only pits #1,2 and 3 were open to the public when i was there last year.<br/>Also, this exhibition was the concerted effort of 4 different museums, so we got to see the artifacts of Qin era as well as Han, the dynasty after Qin. If you went to Xian, you only see terracotta warriors, so this is better! Great value for money!"
Linda M,223,May 2012,April 2012,50,Beautiful and Educational,"The ACM is always a pleasure. The permanent exhibits are interesting every visit, and the temporary ones cover a wide range of topics. Special tours, curators' walks, lectures, and conferences enhance the experience. Worth many trips to learn and appreciate the arts and cultures of Asia."
docbruce,811,May 2012,May 2012,50,great place to begin a tour of SE Asia,Asian Civilizations museum displays information about the formative religions and cultures of SE Asia in a way that really helps one understand what happened and why.  Excellent self-instructional materials and knowlegable docents.
royalbutterfly,122,May 2012,November 2011,30,Informative,"As well as an exhibit about the history of Singapore and its development, there are exhibits of the various cultures and religions of Asia. There are beautiful photographs, models, and artifacts on display as well. I think you definitely will need a whole day for this, as I spent the afternoon there and only managed a few exhibits. I also noticed an attached cafe for those in need of sustenance."
CdnLovesTravel787,"2,113",May 2012,February 2012,50,Wonderful Museum Displays,"If you want to learn something about Singapore, a visit to the Asian Civillizations Museum is a great way to understand Singapore's multicultural origins.  The displays are beautifully lit &amp; organized. Plan a leisurely afternoon there, so that you have time to look at the details."
Travelling_liteUK,21,May 2012,April 2012,50,Quality not quantity,"Well chosen exhibits, in a manageable size of museum so that i was left exhilarated rather than exhausted at the end. Highlights included a photographic history of Singapore and an exhibit of items found from a Tang Dynasty shipwreck."
rohiniraja,63,May 2012,October 2011,50,My Favourite!,"The ACM is an excellent place to get a preview of the delightful Asian cultures. My favourite, though there are many, are the Peranakan and South Indian cultural exhibits. So very interesting. If you time your visit well, you can join a free tour organised by the Friends of the Museum. DO NOT MISS THIS."
Kat0425,540,May 2012,March 2012,40,You can spend a nice afternoon here,"If you like museums, this is worth visiting. Even if you are not fond of museums, it can be a nice break from the heat. I have bought many gifts in the museum gift shop."
PerakSuziah,3,May 2012,April 2012,50,Wonderful,"A great museum, you should spend about 3 to 4 hours to visit, there are many interesting things here. The museum is all the civilizations from the SE Asia in a complete and enjoying way.The exhibits are very well done and engaging. I think this museum is not one to be missed."
Getassha,122,May 2012,June 2011,40,Great artefacts and exhibits!,Have always enjoyed visiting museums and the ACM has lived up to the expectations of that. Great care was taken to ensure the artefacts and exhibits were displayed in the best way.<br/>There were also interactive displays for children so they wouldn't get bored and they explained the different stories accordingly in a simple and fun way.
SingaporeGirl,527,May 2012,April 2012,50,Top attraction in Singapore,"Many museums focus only on the country they are located in but one of the winning elements of Singapore's ACM is that it focuses on the entire region--South Asia, West Asia, SE Asia and East Asia (China)--those areas that have contributed to Singaporean life and culture. The exhibition space is small but the exhibits themselves are fascinating  because they are built upon the original Raffles collections that featured cultural items. As a result, there are shrunken heads, spears and exhibitions that kids love in addition to pottery, statues of the Buddha and textiles. Best of all are the free tours led by docents who clearly love what they do. There are three free public tours a day, and often specialised tours (ask at the front desk) that focus on special exhibitions or themes. Do a regular tour, have lunch in one of the nearby riverside restaurants that serve everything from local fare to fish &amp; chips, then return for a specialised tour. Great value and a wonderful introduction to the area."
LFWG,93,May 2012,NA,30,Museum,"Just normal museum, nothing too special for me. Well not spectacular like I expected."
barve,819,May 2012,NA,50,Wonderful museum,"Asian Civilizations is my favourite museum in Singapore. I love the Asia-themed rooms each focusing on a different part of this wonderful continent. The museum itself has a wonderful location against the Singapore river, and houses the popular Indochine restaurant on one side. Worth a visit"
Denisa H,260,May 2012,April 2012,50,wonderful museum showcasing the best of Asia,"A must for museum lovers...this museum is housed in a wonderful old building and is very easily navigable and full of interesting stuff, including interactive options. If you pop by on Friday after 6pm, you get 50% discount entry and a free tour to boot...enjoy!"
efpatters,217,May 2012,April 2012,40,Wonderful museum,"We visited the ACM last time because we were staying in the Fullerton just across the walkway.  The museum is wonderful - great collections, great displays, beautifully presented -- well worth the time!"
ukirsari,72,May 2012,January 2012,50,a complete perspective of asia nations,"it's a lovely museum within an old building and situated within historical area of singapore, within walking distance to raffles' landing site and singapore river and clarke quay. a complete collection about asia countries, including balinese music and temporary exhibitions of art and culture from asia's countries."
